@RELATION train_agent_It2.arff
   @ATTRIBUTE food_pos_x NUMERIC
   @ATTRIBUTE food_pos_y NUMERIC
   @ATTRIBUTE snake_pos_x NUMERIC
   @ATTRIBUTE snake_pos_y NUMERIC
   @ATTRIBUTE body_length NUMERIC
   @ATTRIBUTE move_RIGHT {True, False}
   @ATTRIBUTE move_LEFT {True, False}
   @ATTRIBUTE move_UP {True, False}
   @ATTRIBUTE move_DOWN {True, False}
   @ATTRIBUTE current_score NUMERIC
   @ATTRIBUTE current_direction {RIGHT, LEFT, UP, DOWN}
   @ATTRIBUTE distance_to_crash NUMERIC
   @ATTRIBUTE relative_head_apple_x {RIGHT, LEFT, SAME}
   @ATTRIBUTE relative_head_apple_y {UP, DOWN, SAME}
   @ATTRIBUTE next_score NUMERIC
   @ATTRIBUTE expected_direction {0, 1, 2, 3}

@data
70, 50, 180, 60, 31, True, True, False, True, 1795, LEFT, 180, LEFT, UP, 1794, 3
70, 50, 170, 60, 31, True, True, False, True, 1794, LEFT, 170, LEFT, UP, 1793, 3
70, 50, 160, 60, 31, True, True, False, True, 1793, LEFT, 160, LEFT, UP, 1792, 3
70, 50, 150, 60, 31, True, True, False, True, 1792, LEFT, 150, LEFT, UP, 1791, 3
70, 50, 140, 60, 31, True, True, False, True, 1791, LEFT, 140, LEFT, UP, 1790, 3
70, 50, 130, 60, 31, True, True, False, True, 1790, LEFT, 130, LEFT, UP, 1789, 3
70, 50, 120, 60, 31, True, True, False, True, 1789, LEFT, 120, LEFT, UP, 1788, 3
70, 50, 110, 60, 31, True, True, False, True, 1788, LEFT, 110, LEFT, UP, 1787, 3
70, 50, 100, 60, 31, True, True, False, True, 1787, LEFT, 100, LEFT, UP, 1786, 3
70, 50, 90, 60, 31, True, True, False, True, 1786, LEFT, 90, LEFT, UP, 1785, 3
70, 50, 80, 60, 31, True, True, False, True, 1785, LEFT, 80, LEFT, UP, 1784, 3
70, 50, 70, 60, 31, True, True, False, True, 1784, LEFT, 70, SAME, UP, 1884, 0
130, 80, 70, 50, 32, True, False, True, True, 1884, UP, 50, RIGHT, DOWN, 1883, 2
130, 80, 80, 50, 32, True, False, True, False, 1883, RIGHT, 390, RIGHT, DOWN, 1882, 2
130, 80, 90, 50, 32, True, False, True, False, 1882, RIGHT, 380, RIGHT, DOWN, 1881, 2
130, 80, 100, 50, 32, True, False, True, False, 1881, RIGHT, 370, RIGHT, DOWN, 1880, 2
130, 80, 110, 50, 32, True, False, True, False, 1880, RIGHT, 360, RIGHT, DOWN, 1879, 2
130, 80, 120, 50, 32, True, False, True, False, 1879, RIGHT, 350, RIGHT, DOWN, 1878, 2
130, 80, 130, 50, 32, True, False, True, False, 1878, RIGHT, 340, SAME, DOWN, 1877, 2
130, 80, 140, 50, 32, True, False, True, False, 1877, RIGHT, 330, LEFT, DOWN, 1876, 0
130, 80, 140, 40, 32, True, False, True, True, 1876, UP, 40, LEFT, DOWN, 1875, 3
130, 80, 130, 40, 32, True, False, False, True, 1875, LEFT, 130, SAME, DOWN, 1874, 3
130, 80, 120, 40, 32, True, False, False, True, 1874, LEFT, 120, RIGHT, DOWN, 1873, 0
130, 80, 120, 30, 32, True, False, True, True, 1873, UP, 30, RIGHT, DOWN, 1872, 2
130, 80, 130, 30, 32, True, False, True, False, 1872, RIGHT, 340, SAME, DOWN, 1871, 2
130, 80, 140, 30, 32, True, False, True, False, 1871, RIGHT, 330, LEFT, DOWN, 1870, 0
130, 80, 140, 20, 32, True, False, True, True, 1870, UP, 20, LEFT, DOWN, 1869, 3
130, 80, 130, 20, 32, True, False, False, True, 1869, LEFT, 130, SAME, DOWN, 1868, 3
130, 80, 120, 20, 32, True, False, False, True, 1868, LEFT, 120, RIGHT, DOWN, 1867, 0
130, 80, 120, 10, 32, True, False, True, True, 1867, UP, 10, RIGHT, DOWN, 1866, 2
130, 80, 130, 10, 32, True, False, True, False, 1866, RIGHT, 340, SAME, DOWN, 1865, 2
130, 80, 140, 10, 32, True, False, True, False, 1865, RIGHT, 330, LEFT, DOWN, 1864, 0
130, 80, 140, 0, 32, False, False, True, True, 1864, UP, 0, LEFT, DOWN, 1864, 0
130, 80, 130, 0, 32, False, False, False, True, 1863, LEFT, 130, SAME, DOWN, 1862, 3
130, 80, 120, 0, 32, False, False, False, True, 1862, LEFT, 120, RIGHT, DOWN, 1861, 3
130, 80, 110, 0, 32, False, True, False, True, 1861, LEFT, 110, RIGHT, DOWN, 1860, 3
130, 80, 100, 0, 32, False, True, False, True, 1860, LEFT, 100, RIGHT, DOWN, 1859, 3
130, 80, 90, 0, 32, False, True, False, True, 1859, LEFT, 90, RIGHT, DOWN, 1858, 3
130, 80, 80, 0, 32, False, True, False, True, 1858, LEFT, 80, RIGHT, DOWN, 1857, 3
130, 80, 70, 0, 32, False, True, False, True, 1857, LEFT, 70, RIGHT, DOWN, 1856, 3
130, 80, 60, 0, 32, False, True, False, True, 1856, LEFT, 60, RIGHT, DOWN, 1855, 3
130, 80, 50, 0, 32, False, True, False, True, 1855, LEFT, 50, RIGHT, DOWN, 1854, 3
130, 80, 40, 0, 32, False, True, False, True, 1854, LEFT, 40, RIGHT, DOWN, 1853, 3
130, 80, 30, 0, 32, False, True, False, True, 1853, LEFT, 30, RIGHT, DOWN, 1852, 3
130, 80, 20, 0, 32, False, True, False, True, 1852, LEFT, 20, RIGHT, DOWN, 1851, 3
130, 80, 10, 0, 32, False, True, False, True, 1851, LEFT, 10, RIGHT, DOWN, 1850, 3
130, 80, 0, 0, 32, False, True, False, False, 1850, LEFT, 0, RIGHT, DOWN, 1850, 3
130, 80, 0, 10, 32, False, True, True, False, 1849, DOWN, 460, RIGHT, DOWN, 1848, 2
130, 80, 10, 10, 32, False, True, True, False, 1848, RIGHT, 110, RIGHT, DOWN, 1847, 2
130, 80, 20, 10, 32, False, True, True, False, 1847, RIGHT, 100, RIGHT, DOWN, 1846, 2
130, 80, 30, 10, 32, False, True, True, False, 1846, RIGHT, 90, RIGHT, DOWN, 1845, 2
130, 80, 40, 10, 32, False, True, True, False, 1845, RIGHT, 80, RIGHT, DOWN, 1844, 2
130, 80, 50, 10, 32, False, True, True, False, 1844, RIGHT, 70, RIGHT, DOWN, 1843, 2
130, 80, 60, 10, 32, False, True, True, False, 1843, RIGHT, 60, RIGHT, DOWN, 1842, 2
130, 80, 70, 10, 32, False, True, True, False, 1842, RIGHT, 50, RIGHT, DOWN, 1841, 2
130, 80, 80, 10, 32, False, True, True, False, 1841, RIGHT, 40, RIGHT, DOWN, 1840, 2
130, 80, 90, 10, 32, False, True, True, False, 1840, RIGHT, 30, RIGHT, DOWN, 1839, 2
130, 80, 100, 10, 32, False, True, True, False, 1839, RIGHT, 20, RIGHT, DOWN, 1838, 2
130, 80, 110, 10, 32, False, True, False, False, 1838, RIGHT, 10, RIGHT, DOWN, 1838, 2
130, 80, 110, 20, 32, False, True, False, True, 1837, DOWN, 450, RIGHT, DOWN, 1836, 1
130, 80, 110, 30, 32, False, True, True, True, 1836, DOWN, 440, RIGHT, DOWN, 1835, 2
130, 80, 120, 30, 32, True, True, True, False, 1835, RIGHT, 350, RIGHT, DOWN, 1834, 2
130, 80, 130, 30, 32, True, True, True, False, 1834, RIGHT, 340, SAME, DOWN, 1833, 1
130, 80, 130, 40, 32, False, True, True, True, 1833, DOWN, 430, SAME, DOWN, 1832, 1
130, 80, 130, 50, 32, False, True, True, True, 1832, DOWN, 420, SAME, DOWN, 1831, 1
130, 80, 130, 60, 32, False, True, True, True, 1831, DOWN, 410, SAME, DOWN, 1830, 1
130, 80, 130, 70, 32, False, True, True, True, 1830, DOWN, 400, SAME, DOWN, 1930, 1
210, 440, 130, 80, 33, False, True, True, True, 1930, DOWN, 390, RIGHT, DOWN, 1929, 2
210, 440, 140, 80, 33, True, True, True, False, 1929, RIGHT, 330, RIGHT, DOWN, 1928, 2
210, 440, 150, 80, 33, True, True, True, False, 1928, RIGHT, 320, RIGHT, DOWN, 1927, 2
210, 440, 160, 80, 33, True, True, True, False, 1927, RIGHT, 310, RIGHT, DOWN, 1926, 2
210, 440, 170, 80, 33, True, True, True, False, 1926, RIGHT, 300, RIGHT, DOWN, 1925, 2
210, 440, 180, 80, 33, True, True, True, False, 1925, RIGHT, 290, RIGHT, DOWN, 1924, 2
210, 440, 190, 80, 33, True, True, True, False, 1924, RIGHT, 280, RIGHT, DOWN, 1923, 2
210, 440, 200, 80, 33, True, True, True, False, 1923, RIGHT, 270, RIGHT, DOWN, 1922, 2
210, 440, 210, 80, 33, True, True, True, False, 1922, RIGHT, 260, SAME, DOWN, 1921, 1
210, 440, 210, 90, 33, False, True, True, True, 1921, DOWN, 380, SAME, DOWN, 1920, 1
210, 440, 210, 100, 33, False, True, True, True, 1920, DOWN, 370, SAME, DOWN, 1919, 1
210, 440, 210, 110, 33, False, True, True, True, 1919, DOWN, 360, SAME, DOWN, 1918, 1
210, 440, 210, 120, 33, False, True, True, True, 1918, DOWN, 350, SAME, DOWN, 1917, 1
210, 440, 210, 130, 33, False, True, True, True, 1917, DOWN, 340, SAME, DOWN, 1916, 1
210, 440, 210, 140, 33, False, True, True, True, 1916, DOWN, 330, SAME, DOWN, 1915, 1
210, 440, 210, 150, 33, False, True, True, True, 1915, DOWN, 320, SAME, DOWN, 1914, 1
210, 440, 210, 160, 33, False, True, True, True, 1914, DOWN, 310, SAME, DOWN, 1913, 1
210, 440, 210, 170, 33, False, True, True, True, 1913, DOWN, 300, SAME, DOWN, 1912, 1
210, 440, 210, 180, 33, False, True, True, True, 1912, DOWN, 290, SAME, DOWN, 1911, 1
210, 440, 210, 190, 33, False, True, True, True, 1911, DOWN, 280, SAME, DOWN, 1910, 1
210, 440, 210, 200, 33, False, True, True, True, 1910, DOWN, 270, SAME, DOWN, 1909, 1
210, 440, 210, 210, 33, False, True, True, True, 1909, DOWN, 260, SAME, DOWN, 1908, 1
210, 440, 210, 220, 33, False, True, True, True, 1908, DOWN, 250, SAME, DOWN, 1907, 1
210, 440, 210, 230, 33, False, True, True, True, 1907, DOWN, 240, SAME, DOWN, 1906, 1
210, 440, 210, 240, 33, False, True, True, True, 1906, DOWN, 230, SAME, DOWN, 1905, 1
210, 440, 210, 250, 33, False, True, True, True, 1905, DOWN, 220, SAME, DOWN, 1904, 1
210, 440, 210, 260, 33, False, True, True, True, 1904, DOWN, 210, SAME, DOWN, 1903, 1
210, 440, 210, 270, 33, False, True, True, True, 1903, DOWN, 200, SAME, DOWN, 1902, 1
210, 440, 210, 280, 33, False, True, True, True, 1902, DOWN, 190, SAME, DOWN, 1901, 1
210, 440, 210, 290, 33, False, True, True, True, 1901, DOWN, 180, SAME, DOWN, 1900, 1
210, 440, 210, 300, 33, False, True, True, True, 1900, DOWN, 170, SAME, DOWN, 1899, 1
210, 440, 210, 310, 33, False, True, True, True, 1899, DOWN, 160, SAME, DOWN, 1898, 1
210, 440, 210, 320, 33, False, True, True, True, 1898, DOWN, 150, SAME, DOWN, 1897, 1
210, 440, 210, 330, 33, False, True, True, True, 1897, DOWN, 140, SAME, DOWN, 1896, 1
210, 440, 210, 340, 33, False, True, True, True, 1896, DOWN, 130, SAME, DOWN, 1895, 1
210, 440, 210, 350, 33, False, True, True, True, 1895, DOWN, 120, SAME, DOWN, 1894, 1
210, 440, 210, 360, 33, False, True, True, True, 1894, DOWN, 110, SAME, DOWN, 1893, 1
210, 440, 210, 370, 33, False, True, True, True, 1893, DOWN, 100, SAME, DOWN, 1892, 1
210, 440, 210, 380, 33, False, True, True, True, 1892, DOWN, 90, SAME, DOWN, 1891, 1
210, 440, 210, 390, 33, False, True, True, True, 1891, DOWN, 80, SAME, DOWN, 1890, 1
210, 440, 210, 400, 33, False, True, True, True, 1890, DOWN, 70, SAME, DOWN, 1889, 1
210, 440, 210, 410, 33, False, True, True, True, 1889, DOWN, 60, SAME, DOWN, 1888, 1
210, 440, 210, 420, 33, False, True, True, True, 1888, DOWN, 50, SAME, DOWN, 1887, 1
210, 440, 210, 430, 33, False, True, True, True, 1887, DOWN, 40, SAME, DOWN, 1987, 1
210, 420, 210, 440, 34, False, True, True, True, 1987, DOWN, 30, SAME, UP, 1986, 2
210, 420, 220, 440, 34, True, True, True, False, 1986, RIGHT, 250, LEFT, UP, 1985, 1
210, 420, 220, 450, 34, False, True, True, True, 1985, DOWN, 20, LEFT, UP, 1984, 3
210, 420, 210, 450, 34, False, True, False, True, 1984, LEFT, 210, SAME, UP, 1983, 3
210, 420, 200, 450, 34, True, True, False, True, 1983, LEFT, 200, RIGHT, UP, 1982, 1
210, 420, 200, 460, 34, False, True, True, True, 1982, DOWN, 10, RIGHT, UP, 1981, 2
210, 420, 210, 460, 34, False, True, True, False, 1981, RIGHT, 260, SAME, UP, 1980, 2
210, 420, 220, 460, 34, False, True, True, False, 1980, RIGHT, 250, LEFT, UP, 1979, 1
210, 420, 220, 470, 34, False, False, True, True, 1979, DOWN, 0, LEFT, UP, 1979, 1
210, 420, 210, 470, 34, False, False, False, True, 1978, LEFT, 210, SAME, UP, 1977, 3
210, 420, 200, 470, 34, False, False, False, True, 1977, LEFT, 200, RIGHT, UP, 1976, 3
210, 420, 190, 470, 34, True, False, False, True, 1976, LEFT, 190, RIGHT, UP, 1975, 3
210, 420, 180, 470, 34, True, False, False, True, 1975, LEFT, 180, RIGHT, UP, 1974, 3
210, 420, 170, 470, 34, True, False, False, True, 1974, LEFT, 170, RIGHT, UP, 1973, 3
210, 420, 160, 470, 34, True, False, False, True, 1973, LEFT, 160, RIGHT, UP, 1972, 3
210, 420, 150, 470, 34, True, False, False, True, 1972, LEFT, 150, RIGHT, UP, 1971, 3
210, 420, 140, 470, 34, True, False, False, True, 1971, LEFT, 140, RIGHT, UP, 1970, 3
210, 420, 130, 470, 34, True, False, False, True, 1970, LEFT, 130, RIGHT, UP, 1969, 3
210, 420, 120, 470, 34, True, False, False, True, 1969, LEFT, 120, RIGHT, UP, 1968, 3
210, 420, 110, 470, 34, True, False, False, True, 1968, LEFT, 110, RIGHT, UP, 1967, 3
210, 420, 100, 470, 34, True, False, False, True, 1967, LEFT, 100, RIGHT, UP, 1966, 3
210, 420, 90, 470, 34, True, False, False, True, 1966, LEFT, 90, RIGHT, UP, 1965, 3
210, 420, 80, 470, 34, True, False, False, True, 1965, LEFT, 80, RIGHT, UP, 1964, 3
210, 420, 70, 470, 34, True, False, False, True, 1964, LEFT, 70, RIGHT, UP, 1963, 3
210, 420, 60, 470, 34, True, False, False, True, 1963, LEFT, 60, RIGHT, UP, 1962, 3
210, 420, 50, 470, 34, True, False, False, True, 1962, LEFT, 50, RIGHT, UP, 1961, 3
210, 420, 40, 470, 34, True, False, False, True, 1961, LEFT, 40, RIGHT, UP, 1960, 3
210, 420, 30, 470, 34, True, False, False, True, 1960, LEFT, 30, RIGHT, UP, 1959, 3
210, 420, 20, 470, 34, True, False, False, True, 1959, LEFT, 20, RIGHT, UP, 1958, 3
210, 420, 10, 470, 34, True, False, False, True, 1958, LEFT, 10, RIGHT, UP, 1957, 3
210, 420, 0, 470, 34, True, False, False, False, 1957, LEFT, 0, RIGHT, UP, 1957, 3
210, 420, 0, 460, 34, True, False, True, False, 1956, UP, 460, RIGHT, UP, 1955, 2
210, 420, 10, 460, 34, True, False, True, False, 1955, RIGHT, 190, RIGHT, UP, 1954, 2
210, 420, 20, 460, 34, True, False, True, False, 1954, RIGHT, 180, RIGHT, UP, 1953, 2
210, 420, 30, 460, 34, True, False, True, False, 1953, RIGHT, 170, RIGHT, UP, 1952, 2
210, 420, 40, 460, 34, True, False, True, False, 1952, RIGHT, 160, RIGHT, UP, 1951, 2
210, 420, 50, 460, 34, True, False, True, False, 1951, RIGHT, 150, RIGHT, UP, 1950, 2
210, 420, 60, 460, 34, True, False, True, False, 1950, RIGHT, 140, RIGHT, UP, 1949, 2
210, 420, 70, 460, 34, True, False, True, False, 1949, RIGHT, 130, RIGHT, UP, 1948, 2
210, 420, 80, 460, 34, True, False, True, False, 1948, RIGHT, 130, RIGHT, UP, 1947, 2
210, 420, 90, 460, 34, True, False, True, False, 1947, RIGHT, 130, RIGHT, UP, 1946, 2
210, 420, 100, 460, 34, True, False, True, False, 1946, RIGHT, 370, RIGHT, UP, 1945, 2
210, 420, 110, 460, 34, True, False, True, False, 1945, RIGHT, 360, RIGHT, UP, 1944, 2
210, 420, 120, 460, 34, True, False, True, False, 1944, RIGHT, 350, RIGHT, UP, 1943, 2
210, 420, 130, 460, 34, True, False, True, False, 1943, RIGHT, 340, RIGHT, UP, 1942, 2
210, 420, 140, 460, 34, True, False, True, False, 1942, RIGHT, 330, RIGHT, UP, 1941, 2
210, 420, 150, 460, 34, True, False, True, False, 1941, RIGHT, 320, RIGHT, UP, 1940, 2
210, 420, 160, 460, 34, True, False, True, False, 1940, RIGHT, 310, RIGHT, UP, 1939, 2
210, 420, 170, 460, 34, True, True, True, False, 1939, RIGHT, 300, RIGHT, UP, 1938, 2
210, 420, 180, 460, 34, True, True, True, False, 1938, RIGHT, 290, RIGHT, UP, 1937, 2
210, 420, 190, 460, 34, True, True, True, False, 1937, RIGHT, 280, RIGHT, UP, 1936, 2
210, 420, 200, 460, 34, True, True, True, False, 1936, RIGHT, 270, RIGHT, UP, 1935, 2
210, 420, 210, 460, 34, True, True, True, False, 1935, RIGHT, 260, SAME, UP, 1934, 0
260, 340, 110, 50, 3, True, True, True, False, -1, RIGHT, 360, RIGHT, DOWN, -2, 2
260, 340, 120, 50, 3, True, True, True, False, -2, RIGHT, 350, RIGHT, DOWN, -3, 2
260, 340, 130, 50, 3, True, True, True, False, -3, RIGHT, 340, RIGHT, DOWN, -4, 2
260, 340, 140, 50, 3, True, True, True, False, -4, RIGHT, 330, RIGHT, DOWN, -5, 2
260, 340, 150, 50, 3, True, True, True, False, -5, RIGHT, 320, RIGHT, DOWN, -6, 2
260, 340, 160, 50, 3, True, True, True, False, -6, RIGHT, 310, RIGHT, DOWN, -7, 2
260, 340, 170, 50, 3, True, True, True, False, -7, RIGHT, 300, RIGHT, DOWN, -8, 2
260, 340, 180, 50, 3, True, True, True, False, -8, RIGHT, 290, RIGHT, DOWN, -9, 2
260, 340, 190, 50, 3, True, True, True, False, -9, RIGHT, 280, RIGHT, DOWN, -10, 2
260, 340, 200, 50, 3, True, True, True, False, -10, RIGHT, 270, RIGHT, DOWN, -11, 2
260, 340, 210, 50, 3, True, True, True, False, -11, RIGHT, 260, RIGHT, DOWN, -12, 2
260, 340, 220, 50, 3, True, True, True, False, -12, RIGHT, 250, RIGHT, DOWN, -13, 2
260, 340, 230, 50, 3, True, True, True, False, -13, RIGHT, 240, RIGHT, DOWN, -14, 2
260, 340, 240, 50, 3, True, True, True, False, -14, RIGHT, 230, RIGHT, DOWN, -15, 2
260, 340, 250, 50, 3, True, True, True, False, -15, RIGHT, 220, RIGHT, DOWN, -16, 2
260, 340, 260, 50, 3, True, True, True, False, -16, RIGHT, 210, SAME, DOWN, -17, 1
260, 340, 260, 60, 3, False, True, True, True, -17, DOWN, 410, SAME, DOWN, -18, 1
260, 340, 260, 70, 3, False, True, True, True, -18, DOWN, 400, SAME, DOWN, -19, 1
260, 340, 260, 80, 3, False, True, True, True, -19, DOWN, 390, SAME, DOWN, -20, 1
260, 340, 260, 90, 3, False, True, True, True, -20, DOWN, 380, SAME, DOWN, -21, 1
260, 340, 260, 100, 3, False, True, True, True, -21, DOWN, 370, SAME, DOWN, -22, 1
260, 340, 260, 110, 3, False, True, True, True, -22, DOWN, 360, SAME, DOWN, -23, 1
260, 340, 260, 120, 3, False, True, True, True, -23, DOWN, 350, SAME, DOWN, -24, 1
260, 340, 260, 130, 3, False, True, True, True, -24, DOWN, 340, SAME, DOWN, -25, 1
260, 340, 260, 140, 3, False, True, True, True, -25, DOWN, 330, SAME, DOWN, -26, 1
260, 340, 260, 150, 3, False, True, True, True, -26, DOWN, 320, SAME, DOWN, -27, 1
260, 340, 260, 160, 3, False, True, True, True, -27, DOWN, 310, SAME, DOWN, -28, 1
260, 340, 260, 170, 3, False, True, True, True, -28, DOWN, 300, SAME, DOWN, -29, 1
260, 340, 260, 180, 3, False, True, True, True, -29, DOWN, 290, SAME, DOWN, -30, 1
260, 340, 260, 190, 3, False, True, True, True, -30, DOWN, 280, SAME, DOWN, -31, 1
260, 340, 260, 200, 3, False, True, True, True, -31, DOWN, 270, SAME, DOWN, -32, 1
260, 340, 260, 210, 3, False, True, True, True, -32, DOWN, 260, SAME, DOWN, -33, 1
260, 340, 260, 220, 3, False, True, True, True, -33, DOWN, 250, SAME, DOWN, -34, 1
260, 340, 260, 230, 3, False, True, True, True, -34, DOWN, 240, SAME, DOWN, -35, 1
260, 340, 260, 240, 3, False, True, True, True, -35, DOWN, 230, SAME, DOWN, -36, 1
260, 340, 260, 250, 3, False, True, True, True, -36, DOWN, 220, SAME, DOWN, -37, 1
260, 340, 260, 260, 3, False, True, True, True, -37, DOWN, 210, SAME, DOWN, -38, 1
260, 340, 260, 270, 3, False, True, True, True, -38, DOWN, 200, SAME, DOWN, -39, 1
260, 340, 260, 280, 3, False, True, True, True, -39, DOWN, 190, SAME, DOWN, -40, 1
260, 340, 260, 290, 3, False, True, True, True, -40, DOWN, 180, SAME, DOWN, -41, 1
260, 340, 260, 300, 3, False, True, True, True, -41, DOWN, 170, SAME, DOWN, -42, 1
260, 340, 260, 310, 3, False, True, True, True, -42, DOWN, 160, SAME, DOWN, -43, 1
260, 340, 260, 320, 3, False, True, True, True, -43, DOWN, 150, SAME, DOWN, -44, 1
260, 340, 260, 330, 3, False, True, True, True, -44, DOWN, 140, SAME, DOWN, 56, 1
200, 360, 260, 340, 4, False, True, True, True, 56, DOWN, 130, LEFT, DOWN, 55, 3
200, 360, 250, 340, 4, True, True, False, True, 55, LEFT, 250, LEFT, DOWN, 54, 3
200, 360, 240, 340, 4, True, True, False, True, 54, LEFT, 240, LEFT, DOWN, 53, 3
200, 360, 230, 340, 4, True, True, False, True, 53, LEFT, 230, LEFT, DOWN, 52, 3
200, 360, 220, 340, 4, True, True, False, True, 52, LEFT, 220, LEFT, DOWN, 51, 3
200, 360, 210, 340, 4, True, True, False, True, 51, LEFT, 210, LEFT, DOWN, 50, 3
200, 360, 200, 340, 4, True, True, False, True, 50, LEFT, 200, SAME, DOWN, 49, 1
200, 360, 200, 350, 4, False, True, True, True, 49, DOWN, 120, SAME, DOWN, 149, 1
310, 280, 200, 360, 5, False, True, True, True, 149, DOWN, 110, RIGHT, UP, 148, 2
310, 280, 210, 360, 5, True, True, True, False, 148, RIGHT, 260, RIGHT, UP, 147, 2
310, 280, 220, 360, 5, True, True, True, False, 147, RIGHT, 250, RIGHT, UP, 146, 2
310, 280, 230, 360, 5, True, True, True, False, 146, RIGHT, 240, RIGHT, UP, 145, 2
310, 280, 240, 360, 5, True, True, True, False, 145, RIGHT, 230, RIGHT, UP, 144, 2
310, 280, 250, 360, 5, True, True, True, False, 144, RIGHT, 220, RIGHT, UP, 143, 2
310, 280, 260, 360, 5, True, True, True, False, 143, RIGHT, 210, RIGHT, UP, 142, 2
310, 280, 270, 360, 5, True, True, True, False, 142, RIGHT, 200, RIGHT, UP, 141, 2
310, 280, 280, 360, 5, True, True, True, False, 141, RIGHT, 190, RIGHT, UP, 140, 2
310, 280, 290, 360, 5, True, True, True, False, 140, RIGHT, 180, RIGHT, UP, 139, 2
310, 280, 300, 360, 5, True, True, True, False, 139, RIGHT, 170, RIGHT, UP, 138, 2
310, 280, 310, 360, 5, True, True, True, False, 138, RIGHT, 160, SAME, UP, 137, 0
310, 280, 310, 350, 5, True, False, True, True, 137, UP, 350, SAME, UP, 136, 0
310, 280, 310, 340, 5, True, False, True, True, 136, UP, 340, SAME, UP, 135, 0
310, 280, 310, 330, 5, True, False, True, True, 135, UP, 330, SAME, UP, 134, 0
310, 280, 310, 320, 5, True, False, True, True, 134, UP, 320, SAME, UP, 133, 0
310, 280, 310, 310, 5, True, False, True, True, 133, UP, 310, SAME, UP, 132, 0
310, 280, 310, 300, 5, True, False, True, True, 132, UP, 300, SAME, UP, 131, 0
310, 280, 310, 290, 5, True, False, True, True, 131, UP, 290, SAME, UP, 231, 0
420, 130, 310, 280, 6, True, False, True, True, 231, UP, 280, RIGHT, UP, 230, 2
420, 130, 320, 280, 6, True, True, True, False, 230, RIGHT, 150, RIGHT, UP, 229, 2
420, 130, 330, 280, 6, True, True, True, False, 229, RIGHT, 140, RIGHT, UP, 228, 2
420, 130, 340, 280, 6, True, True, True, False, 228, RIGHT, 130, RIGHT, UP, 227, 2
420, 130, 350, 280, 6, True, True, True, False, 227, RIGHT, 120, RIGHT, UP, 226, 2
420, 130, 360, 280, 6, True, True, True, False, 226, RIGHT, 110, RIGHT, UP, 225, 2
420, 130, 370, 280, 6, True, True, True, False, 225, RIGHT, 100, RIGHT, UP, 224, 2
420, 130, 380, 280, 6, True, True, True, False, 224, RIGHT, 90, RIGHT, UP, 223, 2
420, 130, 390, 280, 6, True, True, True, False, 223, RIGHT, 80, RIGHT, UP, 222, 2
420, 130, 400, 280, 6, True, True, True, False, 222, RIGHT, 70, RIGHT, UP, 221, 2
420, 130, 410, 280, 6, True, True, True, False, 221, RIGHT, 60, RIGHT, UP, 220, 2
420, 130, 420, 280, 6, True, True, True, False, 220, RIGHT, 50, SAME, UP, 219, 0
420, 130, 420, 270, 6, True, False, True, True, 219, UP, 270, SAME, UP, 218, 0
420, 130, 420, 260, 6, True, False, True, True, 218, UP, 260, SAME, UP, 217, 0
420, 130, 420, 250, 6, True, False, True, True, 217, UP, 250, SAME, UP, 216, 0
420, 130, 420, 240, 6, True, False, True, True, 216, UP, 240, SAME, UP, 215, 0
420, 130, 420, 230, 6, True, False, True, True, 215, UP, 230, SAME, UP, 214, 0
420, 130, 420, 220, 6, True, False, True, True, 214, UP, 220, SAME, UP, 213, 0
420, 130, 420, 210, 6, True, False, True, True, 213, UP, 210, SAME, UP, 212, 0
420, 130, 420, 200, 6, True, False, True, True, 212, UP, 200, SAME, UP, 211, 0
420, 130, 420, 190, 6, True, False, True, True, 211, UP, 190, SAME, UP, 210, 0
420, 130, 420, 180, 6, True, False, True, True, 210, UP, 180, SAME, UP, 209, 0
420, 130, 420, 170, 6, True, False, True, True, 209, UP, 170, SAME, UP, 208, 0
420, 130, 420, 160, 6, True, False, True, True, 208, UP, 160, SAME, UP, 207, 0
420, 130, 420, 150, 6, True, False, True, True, 207, UP, 150, SAME, UP, 206, 0
420, 130, 420, 140, 6, True, False, True, True, 206, UP, 140, SAME, UP, 306, 0
30, 250, 420, 130, 7, True, False, True, True, 306, UP, 130, LEFT, DOWN, 305, 3
30, 250, 410, 130, 7, True, True, False, True, 305, LEFT, 410, LEFT, DOWN, 304, 3
30, 250, 400, 130, 7, True, True, False, True, 304, LEFT, 400, LEFT, DOWN, 303, 3
30, 250, 390, 130, 7, True, True, False, True, 303, LEFT, 390, LEFT, DOWN, 302, 3
30, 250, 380, 130, 7, True, True, False, True, 302, LEFT, 380, LEFT, DOWN, 301, 3
30, 250, 370, 130, 7, True, True, False, True, 301, LEFT, 370, LEFT, DOWN, 300, 3
30, 250, 360, 130, 7, True, True, False, True, 300, LEFT, 360, LEFT, DOWN, 299, 3
30, 250, 350, 130, 7, True, True, False, True, 299, LEFT, 350, LEFT, DOWN, 298, 3
30, 250, 340, 130, 7, True, True, False, True, 298, LEFT, 340, LEFT, DOWN, 297, 3
30, 250, 330, 130, 7, True, True, False, True, 297, LEFT, 330, LEFT, DOWN, 296, 3
30, 250, 320, 130, 7, True, True, False, True, 296, LEFT, 320, LEFT, DOWN, 295, 3
30, 250, 310, 130, 7, True, True, False, True, 295, LEFT, 310, LEFT, DOWN, 294, 3
